pid,list,item,variant,tense,sentence,target_verb,n_syllables,stress_idx,stress_start,stress_end,verb_syllable_labels,file
P03,2,65,b,past,la jefa montó el escritorio,montó,2,1,0.69,0.8,mon.t̪o,P03_L2_65b
P03,2,66,a,present,la guapa canta la nana,canta,2,0,0.45,0.63,kan.t̪a,P03_L2_66a
P03,2,66,b,past,la guapa cantó la nana,cantó,2,1,0.67,0.79,kan.t̪o,P03_L2_66b
P03,2,67,a,present,la nuera junta el cartón,junta,2,0,0.47,0.66,xun.t̪a,P03_L2_67a
P03,2,67,b,past,la nuera juntó el cartón,juntó,2,1,0.7,0.81,xun.t̪o,P03_L2_67b
P03,2,68,a,present,la grasa marca la pared,marca,2,0,0.56,0.82,mar.ka,P03_L2_68a
P03,2,68,b,past,la grasa marcó la pared,marcó,2,1,0.7,0.84,mar.ko,P03_L2_68b
P03,2,69,a,present,la flaca mezcla el yogur,mezcla,2,0,0.72,0.93,mes.kla,P03_L2_69a
P03,2,69,b,past,la flaca mezcló el yogur,mezcló,2,1,0.83,1.05,meθ.klo,P03_L2_69b
P03,2,70,a,present,el huésped sopla la pizza,sopla,2,0,0.51,0.76,so.pla,P03_L2_70a
P03,2,70,b,past,el huésped sopló la pizza,sopló,2,1,0.77,0.92,so.plo,P03_L2_70b
P03,2,71,a,present,el cónsul culpa la crisis,culpa,2,0,0.61,0.8,kul.pa,P03_L2_71a
P03,2,71,b,past,el cónsul culpó la crisis,culpó,2,1,0.83,0.96,kul.po,P03_L2_71b
P03,2,72,a,present,la rueda mancha el garaje,mancha,2,0,0.46,0.66,man.tʃa,P03_L2_72a
P03,2,72,b,past,la rueda manchó el garaje,manchó,2,1,0.72,0.9,man.tʃo,P03_L2_72b
P03,2,73,a,present,la rica gasta el crédito,gasta,2,0,0.55,0.78,ɡas.t̪a,P03_L2_73a
P03,2,73,b,past,la rica gastó el crédito,gastó,2,1,0.76,0.9,ɡas.t̪o,P03_L2_73b
P03,2,74,a,present,la cabra salta la valla,salta,2,0,0.59,0.8,sal.t̪a,P03_L2_74a
P03,2,74,b,past,la cabra saltó la valla,saltó,2,1,0.74,0.86,sal.t̪o,P03_L2_74b
P03,2,75,a,present,el mozo corta la cinta,corta,2,0,0.48,0.65,kor.t̪a,P03_L2_75a
P03,2,75,b,past,el mozo cortó la cinta,cortó,2,1,0.57,0.71,kor.t̪o,P03_L2_75b
P03,2,76,a,present,la rubia busca el anillo,busca,2,0,0.46,0.67,bus.ka,P03_L2_76a
P03,2,76,b,past,la rubia buscó el anillo,buscó,2,1,0.7,0.86,bus.ko,P03_L2_76b
P03,2,77,a,present,el trapo limpia la suciedad,limpia,2,0,0.5,0.68,lim.pja,P03_L2_77a
P03,2,77,b,past,el trapo limpió la suciedad,limpió,2,1,0.66,0.8,lim.pjo,P03_L2_77b
P03,2,78,a,present,el cura planta el geranio,planta,2,0,0.57,0.79,plan.t̪a,P03_L2_78a
P03,2,78,b,past,el cura plantó el geranio,plantó,2,1,0.79,0.86,plan.t̪o,P03_L2_78b
P03,2,79,a,present,la malla filtra el aceite,filtra,2,0,0.58,0.83,filt̪.ɾa,P03_L2_79a
P03,2,79,b,past,la malla filtró el aceite,filtró,2,1,0.85,0.95,filt̪.ɾo,P03_L2_79b
P03,2,80,a,present,el nieto monta la estantería,monta,2,0,0.54,0.75,mon.t̪a,P03_L2_80a
P03,2,80,b,past,el nieto montó la estantería,montó,2,1,0.64,0.75,mon.t̪o,P03_L2_80b
P03,2,81,a,present,el viejo canta el bolero,canta,2,0,0.45,0.61,kan.t̪a,P03_L2_81a
P03,2,81,b,past,el viejo cantó el bolero,cantó,2,1,0.76,0.87,kan.t̪o,P03_L2_81b
P03,2,82,a,present,la gata junta la comida,junta,2,0,0.53,0.77,xun.t̪a,P03_L2_82a
P03,2,82,b,past,la gata juntó la comida,juntó,2,1,0.76,0.87,xun.t̪o,P03_L2_82b
P03,2,83,a,present,la bici marca el suelo,marca,2,0,0.5,0.73,mar.ka,P03_L2_83a
P03,2,83,b,past,la bici marcó el suelo,marcó,2,1,0.7,0.83,mar.ko,P03_L2_83b
P03,2,84,a,present,la presa mezcla el cemento,mezcla,2,0,0.48,0.72,meθ.kla,P03_L2_84a
P03,2,84,b,past,la presa mezcló el cemento,mezcló,2,1,0.78,0.92,meθ.klo,P03_L2_84b
P03,2,85,a,present,la monja sopla el fuego,sopla,2,0,0.56,0.75,so.pla,P03_L2_85a
P03,2,85,b,past,la monja sopló el fuego,sopló,2,1,0.68,0.8,so.plo,P03_L2_85b
P03,2,86,a,present,la novia culpa el calor,culpa,2,0,0.77,0.98,kul.pa,P03_L2_86a
P03,2,86,b,past,la novia culpó el calor,culpó,2,1,0.68,0.91,kul.po,P03_L2_86b
P03,2,87,a,present,la sangre mancha la falda,mancha,2,0,0.74,0.94,man.tʃa,P03_L2_87a
P03,2,87,b,past,la sangre manchó la falda,manchó,2,1,0.75,0.93,man.tʃo,P03_L2_87b
P03,2,88,a,present,el novio gasta el jabón,gasta,2,0,0.53,0.71,ɡas.t̪a,P03_L2_88a
P03,2,88,b,past,el novio gastó el jabón,gastó,2,1,0.82,0.93,ɡas.t̪o,P03_L2_88b
P03,2,89,a,present,el mago salta el obstáculo,salta,2,0,0.53,0.84,sal.t̪a,P03_L2_89a
P03,2,89,b,past,el mago saltó el obstáculo,saltó,2,1,0.61,0.72,sal.t̪o,P03_L2_89b
P03,2,90,a,present,la mula corta el heno,corta,2,0,0.58,0.74,kor.t̪a,P03_L2_90a
P03,2,90,b,past,la mula cortó el heno,cortó,2,1,0.77,0.95,kor.t̪o,P03_L2_90b
P04,1,1,a,present,el dueño busca la llave,busca,2,0,0.78,1.01,bus.ka,P04_L1_01a
P04,1,1,b,past,el dueño buscó la llave,buscó,2,1,0.75,0.92,bus.ko,P04_L1_01b
P04,1,2,a,present,el cloro limpia el virus,limpia,2,0,0.78,1.02,lim.pja,P04_L1_02a
P04,1,2,b,past,el cloro limpió el virus,limpió,2,1,0.87,1.04,lim.pjo,P04_L1_02b
P04,1,3,a,present,el hijo planta el árbol,planta,2,0,0.73,1.01,plan.t̪a,P04_L1_03a
P04,1,3,b,past,el hijo plantó el árbol,plantó,2,1,0.82,0.95,plan.t̪o,P04_L1_03b
P04,1,4,a,present,el grifo filtra el agua,filtra,2,0,0.84,1.15,filt̪.ɾa,P04_L1_04a
P04,1,4,b,past,el grifo filtró el agua,filtró,2,1,1.12,1.27,filt̪.ɾo,P04_L1_04b
P04,1,5,a,present,el tío monta el alioli,monta,2,0,0.79,1.13,mon.t̪a,P04_L1_05a
P04,1,5,b,past,el tío montó el alioli,montó,2,1,0.91,1.03,mon.t̪o,P04_L1_05b
P04,1,6,a,present,el ave canta la canción,canta,2,0,0.73,1.0,kan.t̪a,P04_L1_06a
P04,1,6,b,past,el ave cantó la canción,cantó,2,1,1.01,1.15,kan.t̪o,P04_L1_06b
P04,1,7,a,present,la joven junta la basura,junta,2,0,0.87,1.24,xun.t̪a,P04_L1_07a
P04,1,7,b,past,la joven juntó la basura,juntó,2,1,0.95,1.09,xun.t̪o,P04_L1_07b
P04,1,8,a,present,la osa marca la puerta,marca,2,0,0.69,0.98,mar.ka,P04_L1_08a
P04,1,8,b,past,la osa marcó la puerta,marcó,2,1,0.88,1.03,mar.ko,P04_L1_08b
P04,1,9,a,present,el río mezcla la arena,mezcla,2,0,0.54,0.81,mes.kla,P04_L1_09a
P04,1,9,b,past,el río mezcló la arena,mezcló,2,1,0.68,0.93,meθ.klo,P04_L1_09b
P04,1,10,a,present,el suegro sopla la vela,sopla,2,0,0.96,1.21,so.pla,P04_L1_10a
P04,1,10,b,past,el suegro sopló la vela,sopló,2,1,1.19,1.39,so.plo,P04_L1_10b
P04,1,11,a,present,el yerno culpa el ruido,culpa,2,0,1.01,1.28,kul.pa,P04_L1_11a
P04,1,11,b,past,el yerno culpó el ruido,culpó,2,1,1.0,1.23,kul.po,P04_L1_11b
P04,1,12,a,present,la tinta mancha la camisa,mancha,2,0,0.89,1.11,man.tʃa,P04_L1_12a
P04,1,12,b,past,la tinta manchó la camisa,manchó,2,1,0.8,1.0,man.tʃo,P04_L1_12b
P04,1,13,a,present,la doña gasta el dinero,gasta,2,0,0.64,0.9,ɡas.t̪a,P04_L1_13a
P04,1,13,b,past,la doña gastó el dinero,gastó,2,1,0.78,0.89,ɡas.t̪o,P04_L1_13b
P04,1,14,a,present,la perra salta la cerca,salta,2,0,0.64,0.92,sal.t̪a,P04_L1_14a
P04,1,14,b,past,la perra saltó la cerca,saltó,2,1,1.11,1.28,sal.t̪o,P04_L1_14b
P04,1,15,a,present,el cúter corta el paquete,corta,2,0,0.95,1.2,kor.t̪a,P04_L1_15a
P04,1,15,b,past,el cúter cortó el paquete,cortó,2,1,1.05,1.19,kor.t̪o,P04_L1_15b
P04,1,16,a,present,la niña busca el gato,busca,2,0,0.59,0.83,bus.ka,P04_L1_16a
P04,1,16,b,past,la niña buscó el gato,buscó,2,1,0.96,1.11,bus.ko,P04_L1_16b
P04,1,17,a,present,la madre limpia la casa,limpia,2,0,0.78,1.01,lim.pja,P04_L1_17a
P04,1,17,b,past,la madre limpió la casa,limpió,2,1,0.78,0.97,lim.pjo,P04_L1_17b
P04,1,18,a,present,la hija planta la flor,planta,2,0,0.7,0.97,plan.t̪a,P04_L1_18a
P04,1,18,b,past,la hija plantó la flor,plantó,2,1,0.82,0.97,plan.t̪o,P04_L1_18b
P04,1,19,a,present,el termo filtra el té,filtra,2,0,0.76,1.17,filt̪.ɾa,P04_L1_19a
P04,1,19,b,past,el termo filtró el té,filtró,2,1,0.91,1.24,filt̪.ɾo,P04_L1_19b
P04,1,20,a,present,la tía monta la nata,monta,2,0,0.61,0.88,mon.t̪a,P04_L1_20a
P04,1,20,b,past,la tía montó la nata,montó,2,1,0.76,0.9,mon.t̪o,P04_L1_20b
P04,1,21,a,present,la nieta canta el himno,canta,2,0,0.73,0.95,kan.t̪a,P04_L1_21a
P04,1,21,b,past,la nieta cantó el himno,cantó,2,1,0.83,0.93,kan.t̪o,P04_L1_21b
P04,1,22,a,present,el duque junta la leña,junta,2,0,0.69,1.04,xun.t̪a,P04_L1_22a
P04,1,22,b,past,el duque juntó la leña,juntó,2,1,0.78,0.92,xun.t̪o,P04_L1_22b
P04,1,23,a,present,el perro marca el territorio,marca,2,0,0.59,0.88,mar.ka,P04_L1_23a
P04,1,23,b,past,el perro marcó el territorio,marcó,2,1,0.81,0.93,mar.ko,P04_L1_23b
P04,1,24,a,present,el lobo mezcla la carne,mezcla,2,0,0.64,1.03,meθ.kla,P04_L1_24a
P04,1,24,b,past,el lobo mezcló la carne,mezcló,2,1,0.77,1.04,meθ.klo,P04_L1_24b
P04,1,25,a,present,el nene sopla el guiso,sopla,2,0,0.69,0.98,so.pla,P04_L1_25a
P04,1,25,b,past,el nene sopló el guiso,sopló,2,1,0.88,1.05,so.plo,P04_L1_25b
P04,1,26,a,present,la dama culpa la tormenta,culpa,2,0,0.73,1.06,kul.pa,P04_L1_26a
P04,1,26,b,past,la dama culpó la tormenta,culpó,2,1,0.83,0.98,kul.po,P04_L1_26b
P04,1,27,a,present,el lodo mancha el pantalón,mancha,2,0,1.14,1.43,man.tʃa,P04_L1_27a
P04,1,27,b,past,el lodo manchó el pantalón,manchó,2,1,0.6,0.73,man.tʃo,P04_L1_27b
P04,1,28,a,present,el chico gasta la pila,gasta,2,0,0.75,1.15,ɡas.t̪a,P04_L1_28a
P04,1,28,b,past,el chico gastó la pila,gastó,2,1,0.99,1.13,ɡas.t̪o,P04_L1_28b
P04,1,29,a,present,el socio salta el control,salta,2,0,0.8,1.1,sal.t̪a,P04_L1_29a
P04,1,29,b,past,el socio saltó el control,saltó,2,1,0.99,1.12,sal.t̪o,P04_L1_29b
P04,1,30,a,present,la nena corta la cartulina,corta,2,0,0.54,0.76,kor.t̪a,P04_L1_30a
P04,1,30,b,past,la nena cortó la cartulina,cortó,2,1,0.68,0.87,kor.t̪o,P04_L1_30b
P04,1,31,a,present,el móvil busca la señal,busca,2,0,0.69,0.94,bus.ka,P04_L1_31a
P04,1,31,b,past,el móvil buscó la señal,buscó,2,1,0.95,1.1,bus.ko,P04_L1_31b
P04,1,32,a,present,el coche limpia la nieve,limpia,2,0,0.78,1.01,lim.pja,P04_L1_32a
P04,1,32,b,past,el coche limpió la nieve,limpió,2,1,0.69,0.88,lim.pjo,P04_L1_32b
P04,1,33,a,present,la reina planta el rosal,planta,2,0,0.82,1.19,plan.t̪a,P04_L1_33a
P04,1,33,b,past,la reina plantó el rosal,plantó,2,1,1.12,1.27,plan.t̪o,P04_L1_33b
P04,1,34,a,present,la jarra filtra el caldo,filtra,2,0,0.84,1.23,filt̪.ɾa,P04_L1_34a
P04,1,34,b,past,la jarra filtró el caldo,filtró,2,1,1.05,1.19,filt̪.ɾo,P04_L1_34b
P04,1,35,a,present,el monje monta la mayonesa,monta,2,0,0.76,0.99,mon.t̪a,P04_L1_35a
P04,1,35,b,past,el monje montó la mayonesa,montó,2,1,1.06,1.2,mon.t̪o,P04_L1_35b
P04,1,36,a,present,el loro canta la melodía,canta,2,0,0.71,0.97,kan.t̪a,P04_L1_36a
P04,1,36,b,past,el loro cantó la melodía,cantó,2,1,0.86,0.99,kan.t̪o,P04_L1_36b
P04,1,37,a,present,el clavo junta la madera,junta,2,0,0.84,1.09,xun.t̪a,P04_L1_37a
P04,1,37,b,past,el clavo juntó la madera,juntó,2,1,0.9,1.04,xun.t̪o,P04_L1_37b
P04,1,38,a,present,el sastre marca el traje,marca,2,0,0.88,1.14,mar.ka,P04_L1_38a
P04,1,38,b,past,el sastre marcó el traje,marcó,2,1,1.19,1.36,mar.ko,P04_L1_38b
P04,1,39,a,present,la brocha mezcla la pintura,mezcla,2,0,0.77,1.02,mes.kla,P04_L1_39a
P04,1,39,b,past,la brocha mezcló la pintura,mezcló,2,1,0.88,1.16,meθ.klo,P04_L1_39b
P04,1,40,a,present,la suegra sopla la sopa,sopla,2,0,1.07,1.34,so.pla,P04_L1_40a
P04,1,40,b,past,la suegra sopló la sopa,sopló,2,1,1.02,1.2,so.plo,P04_L1_40b
P04,1,41,a,present,el conde culpa el error,culpa,2,0,0.73,0.94,kul.pa,P04_L1_41a
P04,1,41,b,past,el conde culpó el error,culpó,2,1,1.06,1.26,kul.po,P04_L1_41b
P04,1,42,a,present,el zumo mancha la servilleta,mancha,2,0,0.79,1.03,man.tʃa,P04_L1_42a
P04,1,42,b,past,el zumo manchó la servilleta,manchó,2,1,1.66,1.86,man.tʃo,P04_L1_42b
P04,1,43,a,present,la jueza gasta el sueldo,gasta,2,0,0.83,1.11,ɡas.t̪a,P04_L1_43a
P04,1,43,b,past,la jueza gastó el sueldo,gastó,2,1,0.94,1.03,ɡas.t̪o,P04_L1_43b
P04,1,44,a,present,la rana salta la piedra,salta,2,0,0.81,1.11,sal.t̪a,P04_L1_44a
P04,1,44,b,past,la rana saltó la piedra,saltó,2,1,0.85,0.98,sal.t̪o,P04_L1_44b
P04,1,45,a,present,el láser corta el acero,corta,2,0,0.85,1.12,kor.t̪a,P04_L1_45a
P04,1,45,b,past,el láser cortó el acero,cortó,2,1,0.93,1.18,kor.t̪o,P04_L1_45b
P04,1,46,a,present,el padre busca el libro,busca,2,0,0.76,1.03,bus.ka,P04_L1_46a
P04,1,46,b,past,el padre buscó el libro,buscó,2,1,0.78,0.93,bus.ko,P04_L1_46b
P04,1,47,a,present,la lluvia limpia la calle,limpia,2,0,0.65,0.84,lim.pja,P04_L1_47a
P04,1,47,b,past,la lluvia limpió la calle,limpió,2,1,0.85,1.05,lim.pjo,P04_L1_47b
P04,1,48,a,present,el líder planta la semilla,planta,2,0,0.87,1.18,plan.t̪a,P04_L1_48a
P04,1,48,b,past,el líder plantó la semilla,plantó,2,1,0.95,1.08,plan.t̪o,P04_L1_48b
P04,1,49,a,present,la tela filtra el café,filtra,2,0,0.46,0.89,filt̪.ɾa,P04_L1_49a
P04,1,49,b,past,la tela filtró el café,filtró,2,1,0.93,1.03,filt̪.ɾo,P04_L1_49b
P04,1,50,a,present,la dueña monta la tienda,monta,2,0,0.64,0.95,mon.t̪a,P04_L1_50a
P04,1,50,b,past,la dueña montó la tienda,montó,2,1,1.09,1.22,mon.t̪o,P04_L1_50b
P04,1,51,a,present,la gorda canta la ópera,canta,2,0,0.68,0.91,kan.t̪a,P04_L1_51a
P04,1,51,b,past,la gorda cantó la ópera,cantó,2,1,1.01,1.15,kan.t̪o,P04_L1_51b
P04,1,52,a,present,el primo junta el papel,junta,2,0,0.69,0.96,xun.t̪a,P04_L1_52a
P04,1,52,b,past,el primo juntó el papel,juntó,2,1,0.87,0.98,xun.t̪o,P04_L1_52b
P04,1,53,a,present,el hombre marca la ruta,marca,2,0,0.66,0.93,mar.ka,P04_L1_53a
P04,1,53,b,past,el hombre marcó la ruta,marcó,2,1,0.89,1.04,mar.ko,P04_L1_53b
P04,1,54,a,present,el lago mezcla la tierra,mezcla,2,0,0.67,0.95,mes.kla,P04_L1_54a
P04,1,54,b,past,el lago mezcló la tierra,mezcló,2,1,0.93,1.2,meθ.klo,P04_L1_54b
P04,1,55,a,present,la chica sopla el polvo,sopla,2,0,0.76,1.06,so.pla,P04_L1_55a
P04,1,55,b,past,la chica sopló el polvo,sopló,2,1,0.92,1.06,so.plo,P04_L1_55b
P04,1,56,a,present,la ama culpa la demora,culpa,2,0,0.64,0.88,kul.pa,P04_L1_56a
P04,1,56,b,past,la ama culpó la demora,culpó,2,1,0.89,1.09,kul.po,P04_L1_56b
P04,1,57,a,present,el vino mancha la mesa,mancha,2,0,0.72,0.95,man.tʃa,P04_L1_57a
P04,1,57,b,past,el vino manchó la mesa,manchó,2,1,0.84,1.02,man.tʃo,P04_L1_57b
P04,1,58,a,present,el carro gasta la gasolina,gasta,2,0,0.7,0.93,ɡas.t̪a,P04_L1_58a
P04,1,58,b,past,el carro gastó la gasolina,gastó,2,1,0.87,1.01,ɡas.t̪o,P04_L1_58b
P04,1,59,a,present,el niño salta el charco,salta,2,0,0.7,1.03,sal.t̪a,P04_L1_59a
P04,1,59,b,past,el niño saltó el charco,saltó,2,1,0.8,0.93,sal.t̪o,P04_L1_59b
P04,1,60,a,present,la rata corta el queso,corta,2,0,0.67,0.87,kor.t̪a,P04_L1_60a
P04,1,60,b,past,la rata cortó el queso,cortó,2,1,1.01,1.18,kor.t̪o,P04_L1_60b
P04,1,61,a,present,la vaca busca la paja,busca,2,0,0.79,1.04,bus.ka,P04_L1_61a
P04,1,61,b,past,la vaca buscó la paja,buscó,2,1,0.92,1.08,bus.ko,P04_L1_61b
P04,1,62,a,present,la prima limpia el baño,limpia,2,0,0.59,0.8,lim.pja,P04_L1_62a
P04,1,62,b,past,la prima limpió el baño,limpió,2,1,0.71,0.96,lim.pjo,P04_L1_62b
P04,1,63,a,present,la vieja planta el jazmín,planta,2,0,0.91,1.16,plan.t̪a,P04_L1_63a
P04,1,63,b,past,la vieja plantó el jazmín,plantó,2,1,1.19,1.31,plan.t̪o,P04_L1_63b
P04,1,64,a,present,el filtro filtra el aire,filtra,2,0,0.89,1.29,filt̪.ɾa,P04_L1_64a
P04,1,64,b,past,el filtro filtró el aire,filtró,2,1,1.33,1.47,filt̪.ɾo,P04_L1_64b
P04,1,65,a,present,la jefa monta el escritorio,monta,2,0,0.93,1.22,mon.t̪a,P04_L1_65a
P04,1,65,b,past,la jefa montó el escritorio,montó,2,1,0.7,0.83,mon.t̪o,P04_L1_65b
P04,1,66,a,present,la guapa canta la nana,canta,2,0,1.03,1.28,kan.t̪a,P04_L1_66a
P04,1,66,b,past,la guapa cantó la nana,cantó,2,1,0.87,1.03,kan.t̪o,P04_L1_66b
P04,1,67,a,present,la nuera junta el cartón,junta,2,0,0.6,0.97,xun.t̪a,P04_L1_67a
P04,1,67,b,past,la nuera juntó el cartón,juntó,2,1,1.1,1.28,xun.t̪o,P04_L1_67b
P04,1,68,a,present,la grasa marca la pared,marca,2,0,0.87,1.1,mar.ka,P04_L1_68a
P04,1,68,b,past,la grasa marcó la pared,marcó,2,1,0.93,1.06,mar.ko,P04_L1_68b
P04,1,69,a,present,la flaca mezcla el yogur,mezcla,2,0,0.9,1.16,meθ.kla,P04_L1_69a
P04,1,69,b,past,la flaca mezcló el yogur,mezcló,2,1,0.89,1.17,meθ.klo,P04_L1_69b
P04,1,70,a,present,el huésped sopla la pizza,sopla,2,0,1.06,1.34,so.pla,P04_L1_70a
P04,1,70,b,past,el huésped sopló la pizza,sopló,2,1,1.09,1.24,so.plo,P04_L1_70b
P04,1,71,a,present,el cónsul culpa la crisis,culpa,2,0,0.76,0.96,kul.pa,P04_L1_71a
P04,1,71,b,past,el cónsul culpó la crisis,culpó,2,1,1.14,1.28,kul.po,P04_L1_71b
P04,1,72,a,present,la rueda mancha el garaje,mancha,2,0,0.85,1.11,man.tʃa,P04_L1_72a
P04,1,72,b,past,la rueda manchó el garaje,manchó,2,1,0.86,1.05,man.tʃo,P04_L1_72b
P04,1,73,a,present,la rica gasta el crédito,gasta,2,0,1.09,1.42,ɡas.t̪a,P04_L1_73a
P04,1,73,b,past,la rica gastó el crédito,gastó,2,1,0.91,1.06,ɡas.t̪o,P04_L1_73b
P04,1,74,a,present,la cabra salta la valla,salta,2,0,0.64,0.98,sal.t̪a,P04_L1_74a
P04,1,74,b,past,la cabra saltó la valla,saltó,2,1,1.01,1.18,sal.t̪o,P04_L1_74b
P04,1,75,a,present,el mozo corta la cinta,corta,2,0,0.88,1.09,kor.t̪a,P04_L1_75a
P04,1,75,b,past,el mozo cortó la cinta,cortó,2,1,0.84,1.0,kor.t̪o,P04_L1_75b
P04,1,76,a,present,la rubia busca el anillo,busca,2,0,0.82,1.05,bus.ka,P04_L1_76a
P04,1,76,b,past,la rubia buscó el anillo,buscó,2,1,0.88,1.02,bus.ko,P04_L1_76b
P04,1,77,a,present,el trapo limpia la suciedad,limpia,2,0,0.86,1.08,lim.pja,P04_L1_77a
P04,1,77,b,past,el trapo limpió la suciedad,limpió,2,1,0.84,1.01,lim.pjo,P04_L1_77b
P04,1,78,a,present,el cura planta el geranio,planta,2,0,0.72,0.99,plan.t̪a,P04_L1_78a
P04,1,78,b,past,el cura plantó el geranio,plantó,2,1,0.97,1.09,plan.t̪o,P04_L1_78b
P04,1,79,a,present,la malla filtra el aceite,filtra,2,0,0.68,1.02,filt̪.ɾa,P04_L1_79a
P04,1,79,b,past,la malla filtró el aceite,filtró,2,1,0.88,1.01,filt̪.ɾo,P04_L1_79b
P04,1,80,a,present,el nieto monta la estantería,monta,2,0,0.73,1.0,mon.t̪a,P04_L1_80a
P04,1,80,b,past,el nieto montó la estantería,montó,2,1,0.9,1.04,mon.t̪o,P04_L1_80b
P04,1,81,a,present,el viejo canta el bolero,canta,2,0,0.76,1.0,kan.t̪a,P04_L1_81a
P04,1,81,b,past,el viejo cantó el bolero,cantó,2,1,0.85,0.94,kan.t̪o,P04_L1_81b
P04,1,82,a,present,la gata junta la comida,junta,2,0,0.69,0.99,xun.t̪a,P04_L1_82a
P04,1,82,b,past,la gata juntó la comida,juntó,2,1,0.86,0.99,xun.t̪o,P04_L1_82b
P04,1,83,a,present,la bici marca el suelo,marca,2,0,0.54,0.87,mar.ka,P04_L1_83a
P04,1,83,b,past,la bici marcó el suelo,marcó,2,1,0.81,0.93,mar.ko,P04_L1_83b
P04,1,84,a,present,la presa mezcla el cemento,mezcla,2,0,0.73,1.0,meθ.kla,P04_L1_84a
P04,1,84,b,past,la presa mezcló el cemento,mezcló,2,1,0.93,1.16,meθ.klo,P04_L1_84b
P04,1,85,a,present,la monja sopla el fuego,sopla,2,0,0.76,0.99,so.pla,P04_L1_85a
P04,1,85,b,past,la monja sopló el fuego,sopló,2,1,0.81,0.98,so.plo,P04_L1_85b
P04,1,86,a,present,la novia culpa el calor,culpa,2,0,0.74,0.96,kul.pa,P04_L1_86a
P04,1,86,b,past,la novia culpó el calor,culpó,2,1,0.81,1.05,kul.po,P04_L1_86b
P04,1,87,a,present,la sangre mancha la falda,mancha,2,0,0.74,0.99,man.tʃa,P04_L1_87a
P04,1,87,b,past,la sangre manchó la falda,manchó,2,1,0.86,1.03,man.tʃo,P04_L1_87b
P04,1,88,a,present,el novio gasta el jabón,gasta,2,0,0.79,1.04,ɡas.t̪a,P04_L1_88a
P04,1,88,b,past,el novio gastó el jabón,gastó,2,1,0.8,0.9,ɡas.t̪o,P04_L1_88b
P04,1,89,a,present,el mago salta el obstáculo,salta,2,0,0.83,1.12,sal.t̪a,P04_L1_89a
P04,1,89,b,past,el mago saltó el obstáculo,saltó,2,1,1.09,1.21,sal.t̪o,P04_L1_89b
P04,1,90,a,present,la mula corta el heno,corta,2,0,0.8,0.99,kor.t̪a,P04_L1_90a
P04,1,90,b,past,la mula cortó el heno,cortó,2,1,0.73,0.89,kor.t̪o,P04_L1_90b
P04,2,1,a,present,el dueño busca la llave,busca,2,0,0.66,0.88,bus.ka,P04_L2_01a
P04,2,1,b,past,el dueño buscó la llave,buscó,2,1,1.04,1.19,bus.ko,P04_L2_01b
P04,2,2,a,present,el cloro limpia el virus,limpia,2,0,0.81,1.03,lim.pja,P04_L2_02a
P04,2,2,b,past,el cloro limpió el virus,limpió,2,1,1.23,1.41,lim.pjo,P04_L2_02b
P04,2,3,a,present,el hijo planta el árbol,planta,2,0,0.61,0.88,plan.t̪a,P04_L2_03a
P04,2,3,b,past,el hijo plantó el árbol,plantó,2,1,0.86,1.05,plan.t̪o,P04_L2_03b
P04,2,4,a,present,el grifo filtra el agua,filtra,2,0,0.78,1.19,filt̪.ɾa,P04_L2_04a
P04,2,4,b,past,el grifo filtró el agua,filtró,2,1,1.28,1.43,filt̪.ɾo,P04_L2_04b
P04,2,5,a,present,el tío monta el alioli,monta,2,0,1.08,1.36,mon.t̪a,P04_L2_05a
P04,2,5,b,past,el tío montó el alioli,montó,2,1,0.97,1.14,mon.t̪o,P04_L2_05b
P04,2,6,a,present,el ave canta la canción,canta,2,0,0.84,1.1,kan.t̪a,P04_L2_06a
P04,2,6,b,past,el ave cantó la canción,cantó,2,1,1.05,1.22,kan.t̪o,P04_L2_06b
P04,2,7,a,present,la joven junta la basura,junta,2,0,0.82,1.11,xun.t̪a,P04_L2_07a
P04,2,7,b,past,la joven juntó la basura,juntó,2,1,1.13,1.29,xun.t̪o,P04_L2_07b
P04,2,8,a,present,la osa marca la puerta,marca,2,0,0.85,1.14,mar.ka,P04_L2_08a
P04,2,8,b,past,la osa marcó la puerta,marcó,2,1,1.16,1.32,mar.ko,P04_L2_08b
P04,2,9,a,present,el río mezcla la arena,mezcla,2,0,0.59,0.89,meθ.kla,P04_L2_09a
P04,2,9,b,past,el río mezcló la arena,mezcló,2,1,1.18,1.57,meθ.klo,P04_L2_09b
P04,2,10,a,present,el suegro sopla la vela,sopla,2,0,0.86,1.1,so.pla,P04_L2_10a
P04,2,10,b,past,el suegro sopló la vela,sopló,2,1,1.13,1.4,so.plo,P04_L2_10b
P04,2,11,a,present,el yerno culpa el ruido,culpa,2,0,0.77,0.98,kul.pa,P04_L2_11a
P04,2,11,b,past,el yerno culpó el ruido,culpó,2,1,1.0,1.17,kul.po,P04_L2_11b
P04,2,12,a,present,la tinta mancha la camisa,mancha,2,0,0.72,0.95,man.tʃa,P04_L2_12a
P04,2,12,b,past,la tinta manchó la camisa,manchó,2,1,1.07,1.3,man.tʃo,P04_L2_12b
P04,2,13,a,present,la doña gasta el dinero,gasta,2,0,0.79,1.02,ɡas.t̪a,P04_L2_13a
P04,2,13,b,past,la doña gastó el dinero,gastó,2,1,0.95,1.08,ɡas.t̪o,P04_L2_13b
